timestamp,probability,energy,frequency,Q_energies
9.966958302852962,0.17390317,0.03402523585191396,0.30000000000000004,0.0
10.966987564008779,0.6745466,0.04358700111462899,0.1,0.0
11.967016825164594,0.45832407,0.04900332208304881,1.3,0.0
12.96704608632041,0.52340746,0.05355606716605615,1.2000000000000002,0.0
13.967075347476225,0.44218266,0.05217244171201735,1.2000000000000002,0.0
14.967104608632042,0.32270804,0.05215264399017067,1.2000000000000002,0.0
15.967133869787856,0.3605901,0.051868610134373314,1.2000000000000002,0.0
16.96716313094367,0.41529098,0.051110913903353816,1.1,0.0
17.967192392099488,0.30442712,0.04915870997071614,1.1,0.0
18.967221653255304,0.16830279,0.04881308780890579,1.1,0.0
19.967250914411117,0.16030747,0.04884500104388558,1.1,0.0
20.967280175566934,0.1895355,0.04145697521333862,1.1,0.0
21.96730943672275,0.11834217,0.03510006265797744,1.1,0.0
22.967338697878567,0.2098274,0.021665782880777376,1.7000000000000002,0.0
23.96736795903438,0.18533842,0.020344699372060113,0.1,0.0
24.967397220190197,0.23425615,0.020084574081950333,0.1,0.0
25.967426481346013,0.20350261,0.020798325737515718,0.1,0.0
26.96745574250183,0.4237427,0.025676085323384425,1.7000000000000002,0.0
27.967485003657643,0.46954548,0.0320972495650451,1.5,0.0
28.96751426481346,0.44384062,0.043652071484530354,1.5,0.0
29.967543525969276,0.4082385,0.046757211266282225,1.5,0.0
30.967572787125093,0.4209669,0.050165022319196596,1.9000000000000001,0.0
31.967602048280906,0.50974494,0.05758750770585294,1.5,0.0
32.96763130943672,0.5894572,0.059416166246275534,1.9000000000000001,0.0
33.967660570592535,0.40214184,0.06626421971585401,1.2000000000000002,0.0
34.96768983174835,0.303598,0.06756090994755164,1.2000000000000002,0.0
35.96771909290417,0.5773268,0.07157902048187116,1.5,0.0
36.967748354059985,0.5055731,0.07330347791190167,1.5,0.0
37.9677776152158,0.4158624,0.07403572985517938,1.5,0.0
38.96780687637162,0.32837287,0.07032065443910263,1.3,0.0
39.967836137527435,0.49825117,0.06980789417353292,1.3,0.0
40.967865398683244,0.251858,0.0685733515208488,1.3,0.0
41.96789465983906,0.3891503,0.06424728570824953,1.0,0.0
42.96792392099488,0.53309953,0.06359513176503458,1.0,0.0
43.967953182150694,0.67878747,0.056512773760183106,1.0,0.0
44.96798244330651,0.5432161,0.05511138116690935,1.0,0.0
45.96801170446233,0.4822376,0.04944022669370143,1.0,0.0
46.968040965618144,0.38039637,0.049196839309918194,1.2000000000000002,0.0
47.96807022677395,0.4218818,0.0494077496098032,1.2000000000000002,0.0
48.96809948792977,0.45399728,0.04901319348550806,1.2000000000000002,0.0
49.96812874908559,0.17280255,0.05047368137244508,0.9,0.0
50.9681580102414,0.29132104,0.05037210680423436,0.9,0.0
51.96818727139722,0.38288498,0.04800735458379106,1.0,0.0
52.968216532553036,0.332533,0.05459642829664044,1.2000000000000002,0.0
53.96824579370885,0.40572295,0.055291809406023344,1.2000000000000002,0.0
54.96827505486467,0.4544792,0.05817686768127627,2.1,0.0
55.96830431602048,0.26212096,0.06332492365675388,1.9000000000000001,0.0
56.968333577176296,0.20306093,0.05999244950520485,1.9000000000000001,0.0
57.96836283833211,0.25119552,0.059776730360143894,1.9000000000000001,0.0
58.96839209948793,0.19943035,0.05811431717988566,1.8,0.0
59.968421360643745,0.14905126,0.056051715840914854,1.9000000000000001,0.0
60.96845062179956,0.10648372,0.05627015556660086,1.8,0.0
61.96847988295538,0.11268084,0.05659777334039075,1.8,0.0
62.968509144111195,0.24808125,0.21429076312362672,0.30000000000000004,0.0
