time,ax,ay,az,gx,gy,gz,mx,my,mz,Label
03/26/2025 10:28:38.794,0.420656,0.329156,0.843264,-0.49,-0.49,-1.855,-0.3225,-1.02,-0.525,0
03/26/2025 10:28:38.814,0.41114,0.332084,0.841312,0.21,-0.28,-1.855,-0.3195,-1.02,-0.513,0
03/26/2025 10:28:38.834,0.416996,0.33062,0.841068,-0.175,-0.56,-1.785,-0.318,-1.0245,-0.5145,0
03/26/2025 10:28:38.854,0.41846,0.334036,0.848144,-0.42,-0.63,-1.47,-0.318,-1.0245,-0.5145,0
03/26/2025 10:28:38.874,0.419436,0.336964,0.848876,-0.14,-0.63,-1.47,-0.3,-1.05,-0.528,0
03/26/2025 10:28:38.894,0.417972,0.334036,0.855464,-0.105,-0.63,-1.47,-0.2985,-1.047,-0.5325,0
03/26/2025 10:28:38.914,0.417728,0.33916,0.851804,-0.14,-0.42,-1.4,-0.297,-1.05,-0.5415,0
03/26/2025 10:28:38.934,0.418216,0.334524,0.848632,-0.105,-0.105,-1.4,-0.3,-1.041,-0.5325,0
03/26/2025 10:28:38.954,0.424804,0.336476,0.847412,0.245,-0.07,-1.295,-0.2985,-1.0395,-0.5415,0
03/26/2025 10:28:38.974,0.411384,0.342332,0.84302,0.315,0,-1.4,-0.3015,-1.053,-0.5445,0
03/26/2025 10:28:38.994,0.409432,0.335988,0.836432,0.07,0.035,-1.47,-0.3,-1.0365,-0.546,0
03/26/2025 10:28:39.014,0.411872,0.334524,0.83936,0,-0.07,-1.435,-0.291,-1.0335,-0.555,0
03/26/2025 10:28:39.034,0.416752,0.340624,0.845948,0.07,-0.28,-1.33,-0.291,-1.0335,-0.555,0
03/26/2025 10:28:39.054,0.416508,0.33794,0.85034,0,-0.07,-1.225,-0.3075,-1.038,-0.5505,0
03/26/2025 10:28:39.074,0.416996,0.338184,0.85034,0.42,-0.07,-1.19,-0.297,-1.032,-0.5505,0
03/26/2025 10:28:39.094,0.418216,0.337696,0.852048,0.63,-0.245,-1.12,-0.3045,-1.0425,-0.543,0
03/26/2025 10:28:39.114,0.421632,0.336476,0.854488,0.595,-0.245,-1.085,-0.306,-1.047,-0.5415,0
03/26/2025 10:28:39.134,0.4148,0.338184,0.844728,0.35,-0.175,-1.12,-0.3045,-1.038,-0.5415,0
03/26/2025 10:28:39.154,0.420168,0.338916,0.842288,0.07,-0.21,-1.12,-0.3,-1.0335,-0.54,0
03/26/2025 10:28:39.174,0.418704,0.332816,0.837896,-0.28,-0.385,-1.12,-0.3105,-1.0335,-0.5505,0
03/26/2025 10:28:39.194,0.419436,0.340136,0.841312,-0.385,-0.49,-0.945,-0.306,-1.044,-0.5475,0
03/26/2025 10:28:39.214,0.413336,0.3355,0.840336,-0.385,-0.49,-0.91,-0.3045,-1.047,-0.5415,0
03/26/2025 10:28:39.234,0.420412,0.343552,0.847656,-0.49,-0.735,-0.84,-0.306,-1.041,-0.5445,0
03/26/2025 10:28:39.254,0.412848,0.338672,0.848144,-0.175,-0.49,-0.91,-0.306,-1.041,-0.5445,0
03/26/2025 10:28:39.274,0.419436,0.345748,0.849608,0.035,-0.665,-0.945,-0.3105,-1.023,-0.5445,0
03/26/2025 10:28:39.294,0.415776,0.341844,0.8479,-0.35,-0.315,-1.015,-0.312,-1.023,-0.5505,0
03/26/2025 10:28:39.314,0.415776,0.340136,0.84668,-0.49,-0.175,-0.875,-0.312,-1.026,-0.5355,0
03/26/2025 10:28:39.334,0.413092,0.338184,0.842044,-0.21,-0.105,-0.91,-0.3105,-1.026,-0.537,0
03/26/2025 10:28:39.354,0.419436,0.339404,0.841312,-0.49,-0.07,-0.77,-0.312,-1.017,-0.5385,0
03/26/2025 10:28:39.374,0.416752,0.335012,0.839848,-0.665,0.035,-0.56,-0.309,-1.0065,-0.534,0
03/26/2025 10:28:39.394,0.417972,0.341844,0.836676,-0.21,0.35,-0.35,-0.3195,-1.008,-0.5325,0
03/26/2025 10:28:39.414,0.414068,0.342088,0.842288,0.665,0.42,-0.21,-0.3285,-1.008,-0.5325,0
03/26/2025 10:28:39.434,0.413824,0.337452,0.85278,1.26,0.63,-0.175,-0.3285,-1.008,-0.5325,0
03/26/2025 10:28:39.454,0.414068,0.3416,0.84668,1.225,0.77,-0.21,-0.3285,-1.008,-0.5325,0
03/26/2025 10:28:39.474,0.414068,0.343308,0.849608,0.98,0.56,-0.245,-0.3345,-1.0005,-0.5205,0
03/26/2025 10:28:39.494,0.416264,0.336476,0.849852,0.455,0.315,-0.28,-0.333,-1.0005,-0.5205,0
03/26/2025 10:28:39.514,0.417972,0.340136,0.851316,0.14,0.35,-0.315,-0.3285,-1.008,-0.519,0
03/26/2025 10:28:39.534,0.419192,0.34038,0.848388,-0.175,0.175,-0.315,-0.33,-1.005,-0.513,0
03/26/2025 10:28:39.554,0.417484,0.339892,0.848632,-0.525,0.35,-0.21,-0.33,-1.0065,-0.5115,0
03/26/2025 10:28:39.574,0.409676,0.338672,0.83692,-0.21,0.525,-0.14,-0.333,-1.008,-0.5115,0
03/26/2025 10:28:39.594,0.417484,0.342332,0.840092,0.14,0.595,-0.105,-0.3285,-1.02,-0.519,0
03/26/2025 10:28:39.614,0.4209,0.346724,0.842044,0.07,0.56,0.07,-0.3315,-1.008,-0.5265,0
03/26/2025 10:28:39.634,0.415776,0.342576,0.847168,0.875,1.155,0.175,-0.327,-1.0185,-0.5175,0
03/26/2025 10:28:39.654,0.418216,0.34404,0.843752,1.47,1.61,0.245,-0.3225,-1.014,-0.5175,0
03/26/2025 10:28:39.674,0.413092,0.3416,0.845704,1.89,1.855,0.35,-0.3165,-1.014,-0.513,0
03/26/2025 10:28:39.694,0.412848,0.34282,0.842044,2.065,1.68,0.455,-0.3195,-1.014,-0.5205,0
03/26/2025 10:28:39.714,0.407968,0.339892,0.851804,2.1,1.785,0.49,-0.3165,-1.008,-0.5205,0
03/26/2025 10:28:39.734,0.40992,0.344528,0.848876,2.205,1.855,0.49,-0.3165,-1.008,-0.5205,0
03/26/2025 10:28:39.754,0.410896,0.343308,0.843264,2.03,1.89,0.455,-0.324,-1.0065,-0.5265,0
03/26/2025 10:28:39.774,0.413336,0.343552,0.851316,1.575,1.645,0.42,-0.333,-1.02,-0.5145,0
03/26/2025 10:28:39.794,0.410896,0.34038,0.847168,1.12,1.575,0.35,-0.3255,-1.026,-0.5115,0
03/26/2025 10:28:39.814,0.417484,0.348676,0.850828,1.015,1.365,0.245,-0.3255,-1.029,-0.504,0
03/26/2025 10:28:39.834,0.40748,0.349652,0.847656,1.015,1.365,0.14,-0.3165,-1.02,-0.5175,0
03/26/2025 10:28:39.854,0.410164,0.344772,0.84424,0.91,1.365,0,-0.3165,-1.0425,-0.5235,0
03/26/2025 10:28:39.874,0.405284,0.340868,0.844728,0.84,1.295,-0.07,-0.3075,-1.038,-0.5235,0
03/26/2025 10:28:39.894,0.413092,0.346724,0.841068,0.84,1.295,-0.035,-0.306,-1.047,-0.516,0
03/26/2025 10:28:39.914,0.410164,0.34526,0.847168,0.805,0.945,0.07,-0.3015,-1.053,-0.519,0
03/26/2025 10:28:39.934,0.410652,0.345016,0.852048,0.665,0.98,0.035,-0.2955,-1.0485,-0.5355,0
03/26/2025 10:28:39.954,0.407724,0.34892,0.849608,0.805,1.05,0.105,-0.2955,-1.05,-0.5325,0
03/26/2025 10:28:39.974,0.40382,0.35014,0.852048,0.945,0.98,0.07,-0.3015,-1.0515,-0.543,0
03/26/2025 10:28:39.994,0.39894,0.345992,0.849364,0.7,0.98,-0.07,-0.2955,-1.056,-0.537,0
03/26/2025 10:28:40.014,0.40626,0.343796,0.84546,0.7,0.805,-0.07,-0.288,-1.059,-0.546,0
03/26/2025 10:28:40.034,0.41236,0.345504,0.851072,0.175,0.665,-0.035,-0.288,-1.059,-0.546,0
03/26/2025 10:28:40.054,0.4087,0.340868,0.850096,0.14,0.595,-0.105,-0.288,-1.059,-0.546,0
03/26/2025 10:28:40.074,0.404308,0.347944,0.842776,0.105,0.42,-0.175,-0.3015,-1.035,-0.546,0
03/26/2025 10:28:40.094,0.404308,0.34892,0.843752,-0.21,0.21,-0.245,-0.306,-1.041,-0.5535,0
03/26/2025 10:28:40.114,0.40992,0.347212,0.845948,-0.56,-0.07,-0.21,-0.306,-1.041,-0.546,0
03/26/2025 10:28:40.134,0.409432,0.344528,0.845216,-0.35,0,-0.245,-0.3015,-1.0425,-0.5445,0
03/26/2025 10:28:40.154,0.403332,0.347212,0.846924,-0.035,0,-0.28,-0.3015,-1.038,-0.5415,0
03/26/2025 10:28:40.174,0.407968,0.351116,0.852048,-0.175,-0.14,-0.315,-0.2985,-1.0395,-0.5415,0
03/26/2025 10:28:40.194,0.40626,0.346724,0.848144,-0.315,-0.14,-0.315,-0.3105,-1.038,-0.5445,0
03/26/2025 10:28:40.214,0.405528,0.34404,0.843752,-0.245,-0.035,-0.21,-0.306,-1.0395,-0.54,0
03/26/2025 10:28:40.234,0.406992,0.346968,0.843264,0.175,0.105,-0.175,-0.306,-1.0395,-0.54,0
03/26/2025 10:28:40.254,0.404064,0.347212,0.843508,0.56,0.175,-0.245,-0.3075,-1.044,-0.5415,0
03/26/2025 10:28:40.274,0.40992,0.344772,0.846436,0.525,-0.07,-0.21,-0.297,-1.0485,-0.5445,0
03/26/2025 10:28:40.294,0.410408,0.34648,0.85034,0.21,-0.07,-0.175,-0.303,-1.035,-0.546,0
03/26/2025 10:28:40.314,0.40748,0.349652,0.8479,0.245,0.245,-0.14,-0.3015,-1.035,-0.5415,0
03/26/2025 10:28:40.334,0.404552,0.348188,0.842532,0.525,0.245,-0.14,-0.309,-1.035,-0.5445,0
03/26/2025 10:28:40.354,0.407724,0.35258,0.83814,0.315,0.035,-0.175,-0.309,-1.023,-0.537,0
03/26/2025 10:28:40.374,0.407968,0.347944,0.84424,-0.07,-0.14,-0.07,-0.312,-1.026,-0.5445,0
03/26/2025 10:28:40.394,0.412116,0.348676,0.850096,-0.07,-0.35,-0.035,-0.309,-1.0185,-0.549,0
03/26/2025 10:28:40.414,0.404308,0.352092,0.853024,0.315,0,-0.175,-0.318,-1.0155,-0.537,0
03/26/2025 10:28:40.434,0.406992,0.343064,0.845704,0.14,0.28,-0.28,-0.318,-1.0155,-0.537,0
03/26/2025 10:28:40.454,0.408212,0.338184,0.843752,0.14,0.14,-0.21,-0.3225,-1.0005,-0.5355,0
03/26/2025 10:28:40.474,0.410408,0.348188,0.842044,0.07,0.035,-0.07,-0.333,-1.011,-0.5235,0
03/26/2025 10:28:40.494,0.398208,0.348188,0.845704,0.07,0.14,0,-0.3315,-1.0005,-0.519,0
03/26/2025 10:28:40.514,0.40504,0.344284,0.847168,0.35,-0.035,0.035,-0.333,-1.0095,-0.516,0
03/26/2025 10:28:40.534,0.405284,0.350872,0.845948,0.175,0.035,0.035,-0.3285,-1.0035,-0.516,0
03/26/2025 10:28:40.554,0.406992,0.344284,0.84668,0.35,-0.07,0.07,-0.3195,-1.0005,-0.5175,0
03/26/2025 10:28:40.574,0.414068,0.35136,0.848632,0.245,-0.14,0.21,-0.333,-1.0065,-0.5145,0
03/26/2025 10:28:40.594,0.406504,0.344528,0.84424,-0.14,0.035,0.28,-0.3285,-1.011,-0.5115,0
03/26/2025 10:28:40.614,0.409188,0.346236,0.846436,-0.035,-0.07,0.245,-0.336,-1.017,-0.519,0
03/26/2025 10:28:40.634,0.404308,0.353068,0.842776,0.42,-0.245,0.245,-0.336,-1.017,-0.519,0
03/26/2025 10:28:40.654,0.40992,0.351604,0.8479,-0.385,-0.385,0.21,-0.3225,-1.017,-0.5205,0
03/26/2025 10:28:40.674,0.410896,0.352336,0.848388,-0.42,-0.42,0.14,-0.3225,-1.011,-0.519,0
03/26/2025 10:28:40.694,0.403088,0.348432,0.850828,-0.175,-0.14,0,-0.327,-1.0125,-0.513,0
03/26/2025 10:28:40.714,0.411384,0.345748,0.849608,-0.105,-0.175,0.07,-0.3255,-1.011,-0.5175,0
03/26/2025 10:28:40.734,0.411384,0.340868,0.845948,-0.245,-0.315,0.28,-0.3225,-1.017,-0.516,0
03/26/2025 10:28:40.754,0.400404,0.354044,0.840092,-0.175,-0.28,0.245,-0.3225,-1.0035,-0.519,0
03/26/2025 10:28:40.774,0.404064,0.345748,0.844728,0.07,-0.56,0.42,-0.3225,-1.0035,-0.519,0
03/26/2025 10:28:40.794,0.406016,0.351604,0.849608,-0.105,-0.63,0.28,-0.327,-1.0125,-0.5205,0
03/26/2025 10:28:40.814,0.410896,0.3477,0.84912,-0.49,-0.945,0.105,-0.33,-1.0185,-0.5205,0
03/26/2025 10:28:40.834,0.407968,0.346724,0.845704,-0.56,-0.84,-0.105,-0.33,-1.0185,-0.5205,0
03/26/2025 10:28:40.854,0.413336,0.345748,0.85034,-0.91,-0.91,-0.105,-0.321,-1.0305,-0.519,0
03/26/2025 10:28:40.874,0.410164,0.34648,0.84546,-1.12,-1.085,-0.14,-0.3195,-1.0245,-0.519,0
03/26/2025 10:28:40.894,0.415532,0.345504,0.84912,-1.575,-1.225,-0.21,-0.318,-1.029,-0.5145,0
03/26/2025 10:28:40.914,0.410164,0.352092,0.853024,-1.47,-1.26,-0.175,-0.3195,-1.0425,-0.5205,0
03/26/2025 10:28:40.934,0.407236,0.35014,0.8479,-1.365,-1.26,-0.21,-0.3165,-1.0425,-0.5205,0
03/26/2025 10:28:40.954,0.410164,0.34526,0.851316,-1.435,-1.295,-0.245,-0.2955,-1.053,-0.5205,0
03/26/2025 10:28:40.974,0.41236,0.34404,0.843264,-1.47,-1.05,-0.42,-0.2895,-1.0485,-0.534,0
03/26/2025 10:28:40.994,0.405528,0.341356,0.843264,-1.47,-1.33,-0.245,-0.297,-1.05,-0.525,0
03/26/2025 10:28:41.014,0.416508,0.344284,0.844484,-1.855,-1.645,-0.175,-0.3015,-1.0545,-0.54,0
03/26/2025 10:28:41.034,0.411628,0.3416,0.850584,-2.03,-1.365,-0.175,-0.3015,-1.0545,-0.54,0
03/26/2025 10:28:41.054,0.41358,0.3416,0.846924,-1.54,-1.155,-0.14,-0.3075,-1.0515,-0.5385,0
03/26/2025 10:28:41.074,0.415776,0.34404,0.842288,-1.015,-0.84,-0.21,-0.3015,-1.047,-0.543,0
03/26/2025 10:28:41.094,0.412604,0.338916,0.842288,-0.7,-0.7,-0.14,-0.306,-1.0425,-0.5475,0
03/26/2025 10:28:41.114,0.412604,0.34038,0.843752,-0.49,-0.735,-0.105,-0.294,-1.0395,-0.5505,0
03/26/2025 10:28:41.134,0.415288,0.3416,0.848876,-0.84,-0.945,0.105,-0.2985,-1.0395,-0.546,0
03/26/2025 10:28:41.154,0.414556,0.340868,0.845216,-0.945,-0.665,0.14,-0.306,-1.0485,-0.546,0
03/26/2025 10:28:41.174,0.412604,0.336964,0.84302,-0.525,-0.35,0.14,-0.3045,-1.044,-0.5475,0
03/26/2025 10:28:41.194,0.412604,0.344772,0.839116,-0.28,-0.21,0.21,-0.3105,-1.0365,-0.549,0
03/26/2025 10:28:41.214,0.419924,0.334524,0.845216,-0.315,-0.595,0.35,-0.3075,-1.035,-0.549,0
03/26/2025 10:28:41.234,0.408456,0.337452,0.848144,0.07,-0.105,0.245,-0.3075,-1.035,-0.549,0
03/26/2025 10:28:41.254,0.41724,0.340136,0.85034,0.7,0.07,0.35,-0.309,-1.0275,-0.5415,0
03/26/2025 10:28:41.274,0.41602,0.346724,0.845216,1.015,0.07,0.315,-0.315,-1.041,-0.5505,0
03/26/2025 10:28:41.294,0.4148,0.338916,0.849608,1.05,0.175,0.21,-0.3045,-1.044,-0.546,0
03/26/2025 10:28:41.314,0.41114,0.3416,0.839116,0.945,0.35,0.175,-0.3045,-1.044,-0.552,0
03/26/2025 10:28:41.334,0.4148,0.3416,0.835212,0.805,0.385,0.245,-0.2925,-1.047,-0.5505,0
03/26/2025 10:28:41.354,0.413092,0.345016,0.838872,0.315,0.105,0.28,-0.3045,-1.0305,-0.5385,0
03/26/2025 10:28:41.374,0.417972,0.344528,0.843508,-0.245,-0.175,0.175,-0.3135,-1.035,-0.5535,0
03/26/2025 10:28:41.394,0.414068,0.335744,0.842532,-0.805,-0.035,0.21,-0.3225,-1.023,-0.546,0
03/26/2025 10:28:41.414,0.419192,0.341356,0.848388,0.98,0.35,0.35,-0.3165,-1.017,-0.5475,0
03/26/2025 10:28:41.434,0.415532,0.349652,0.842044,1.19,0.595,0.455,-0.312,-1.005,-0.546,0
03/26/2025 10:28:41.454,0.41358,0.339404,0.837164,1.015,0.735,0.49,-0.312,-1.005,-0.546,0
03/26/2025 10:28:41.474,0.421144,0.343796,0.83936,1.155,0.385,0.56,-0.3255,-0.999,-0.5385,0
03/26/2025 10:28:41.494,0.41358,0.345504,0.842776,1.12,0.245,0.595,-0.333,-0.9975,-0.5325,0
03/26/2025 10:28:41.514,0.415532,0.34404,0.853512,1.05,-0.14,0.63,-0.3375,-1.008,-0.5265,0
03/26/2025 10:28:41.534,0.41968,0.345992,0.854976,0.91,-0.245,0.665,-0.3405,-1.005,-0.5235,0
03/26/2025 10:28:41.554,0.415044,0.33916,0.854488,0.91,-0.105,0.63,-0.3345,-1.005,-0.519,0
03/26/2025 10:28:41.574,0.411628,0.34648,0.84912,1.19,-0.105,0.455,-0.3375,-1.0065,-0.516,0
03/26/2025 10:28:41.594,0.416264,0.348188,0.846192,0.875,-0.21,0.28,-0.3375,-0.9945,-0.5115,0
03/26/2025 10:28:41.614,0.411872,0.340624,0.8418,0.42,-0.665,0.14,-0.33,-1.005,-0.51,0
03/26/2025 10:28:41.634,0.411872,0.341844,0.84302,0.07,-0.77,0.105,-0.3375,-1.0185,-0.5145,0
