BLE Address: 2D2CD1AEC8C600
time	ax	ay	az	gx	gy	gz	mx	my	mz

06/12/2025 11:48:57.257	0.9455	0.34282	0.13176	-2.205	-2.03	1.96	-20.238	-38.3025	-4.308
06/12/2025 11:48:57.277	0.945012	0.337452	0.13054	-2.03	-1.89	2.065	-19.8525	-38.226	-4.392
06/12/2025 11:48:57.297	0.935008	0.35014	0.134688	-1.61	-1.4	1.89	-19.9215	-38.9535	-3.897
06/12/2025 11:48:57.317	0.938424	0.3538	0.133224	-1.645	-1.33	1.54	-20.2305	-38.6925	-4.5345
06/12/2025 11:48:57.337	0.944768	0.350628	0.126636	-1.925	-1.295	1.19	-20.076	-38.865	-4.1355
06/12/2025 11:48:57.357	0.942328	0.351116	0.126636	-2.485	-1.435	0.805	-20.382	-39.108	-3.81
06/12/2025 11:48:57.377	0.937692	0.349164	0.125904	-3.08	-1.54	0.455	-20.307	-38.8635	-4.0545
06/12/2025 11:48:57.397	0.942328	0.345504	0.122	-3.5	-1.575	0.14	-20.226	-39.015	-4.3665
06/12/2025 11:48:57.417	0.945012	0.343552	0.11956	-3.255	-1.435	-0.21	-20.1435	-39.5025	-4.038
06/12/2025 11:48:57.437	0.9455	0.348188	0.11834	-3.01	-1.085	-0.245	-20.6865	-39.255	-4.041
06/12/2025 11:48:57.457	0.951112	0.335256	0.121024	-3.255	-0.7	-0.175	-20.4525	-39.4095	-4.3545
06/12/2025 11:48:57.477	0.94794	0.329156	0.116876	-3.08	-0.77	-0.175	-20.913	-39.4815	-4.35
06/12/2025 11:48:57.497	0.95038	0.329888	0.121512	-2.1	-0.805	-0.21	-20.295	-39.654	-4.1895
06/12/2025 11:48:57.517	0.949648	0.33062	0.124928	-2.345	-0.945	0.105	-20.295	-39.654	-4.1895
06/12/2025 11:48:57.537	0.94794	0.327692	0.125904	-2.905	-1.295	0.28	-21.0615	-39.876	-4.338
06/12/2025 11:48:57.557	0.945256	0.320616	0.124928	-2.835	-1.26	0.14	-20.685	-39.333	-4.119
06/12/2025 11:48:57.577	0.94428	0.3233	0.116876	-2.275	-0.735	-0.245	-21.0645	-39.7215	-4.1835
06/12/2025 11:48:57.597	0.946964	0.323788	0.115412	-1.75	-0.105	-0.455	-20.985	-39.9645	-4.098
06/12/2025 11:48:57.617	0.95892	0.323788	0.113948	-1.05	0.42	-0.56	-21.06	-40.035	-4.3335
06/12/2025 11:48:57.637	0.96258	0.325008	0.11102	0.035	1.155	-0.595	-20.52	-40.0455	-4.257
06/12/2025 11:48:57.657	0.96136	0.323056	0.110044	0.945	1.54	-0.595	-21.1335	-40.2795	-4.089
06/12/2025 11:48:57.677	0.95404	0.321836	0.109556	2.135	1.82	-0.875	-21.138	-40.0425	-4.017
06/12/2025 11:48:57.697	0.956724	0.316956	0.105164	3.885	2.03	-1.365	-21.75	-40.4355	-3.843
06/12/2025 11:48:57.717	0.952332	0.321836	0.102724	4.935	1.96	-1.645	-21.3615	-40.509	-4.239
06/12/2025 11:48:57.737	0.95282	0.325252	0.106384	5.355	1.925	-1.26	-21.291	-40.0365	-4.173
06/12/2025 11:48:57.757	0.951356	0.324032	0.108824	5.425	1.75	-0.455	-21.444	-40.0275	-4.41
06/12/2025 11:48:57.777	0.947208	0.318176	0.113948	5.845	1.4	0.385	-21.0585	-40.0335	-4.4115
06/12/2025 11:48:57.797	0.938912	0.333548	0.117852	6.51	1.33	0.7	-21.6045	-39.711	-4.26
06/12/2025 11:48:57.817	0.942328	0.334768	0.117852	6.44	1.12	1.085	-21.6045	-39.711	-4.26
06/12/2025 11:48:57.837	0.946232	0.33916	0.1159	6.16	1.12	1.225	-21.6045	-39.711	-4.26
06/12/2025 11:48:57.857	0.947208	0.336964	0.121756	5.425	0.84	1.435	-21.906	-40.1025	-4.326
06/12/2025 11:48:57.877	0.957456	0.33916	0.122	4.655	0.49	1.75	-21.984	-40.0125	-4.644
06/12/2025 11:48:57.897	0.964044	0.340136	0.120536	4.725	0.91	1.855	-21.6735	-40.098	-4.5645
06/12/2025 11:48:57.917	0.958676	0.338672	0.1159	5.705	1.785	1.575	-21.915	-39.459	-4.5825
06/12/2025 11:48:57.937	0.957944	0.336232	0.117852	6.79	2.485	0.875	-22.2195	-39.78	-4.3335
06/12/2025 11:48:57.957	0.953552	0.3355	0.125416	7.35	3.29	0.245	-21.8325	-39.951	-4.0935
06/12/2025 11:48:57.977	0.941352	0.332328	0.115656	7.665	3.955	-0.07	-21.7545	-39.948	-4.2525
06/12/2025 11:48:57.997	0.951356	0.32452	0.110532	8.33	4.235	-0.105	-21.8415	-39.3135	-4.191
06/12/2025 11:48:58.017	0.945256	0.321836	0.105408	9.555	4.865	0.175	-22.218	-39.7725	-4.572
06/12/2025 11:48:58.037	0.954772	0.33184	0.105408	10.185	4.76	0.98	-21.984	-40.0185	-4.407
06/12/2025 11:48:58.057	0.951112	0.327936	0.108092	10.395	4.515	1.995	-22.3755	-39.7845	-4.0965
06/12/2025 11:48:58.077	0.955992	0.339404	0.10736	10.29	3.78	2.52	-22.2195	-39.609	-4.734
06/12/2025 11:48:58.097	0.957456	0.341112	0.11468	9.87	3.325	2.625	-22.4535	-39.5325	-4.4985
06/12/2025 11:48:58.117	0.95038	0.334524	0.121756	9.135	3.01	2.415	-22.149	-39.297	-4.5855
06/12/2025 11:48:58.137	0.942572	0.329156	0.124928	8.82	2.38	2.065	-22.4535	-39.6165	-4.338
06/12/2025 11:48:58.157	0.929396	0.328912	0.130296	8.995	2.205	2.275	-22.4535	-39.6165	-4.338
06/12/2025 11:48:58.177	0.9272	0.335988	0.127612	8.61	1.61	2.975	-22.536	-39.387	-4.0275
06/12/2025 11:48:58.197	0.926712	0.345504	0.130052	7.245	0.84	3.885	-22.767	-39.297	-4.266
06/12/2025 11:48:58.217	0.926468	0.357704	0.125172	5.005	-0.245	4.725	-22.074	-39.144	-4.4325
06/12/2025 11:48:58.237	0.93574	0.365024	0.12932	2.59	-1.4	5.46	-22.3875	-38.991	-4.0395
06/12/2025 11:48:58.257	0.946476	0.36478	0.137372	0.21	-2.45	5.705	-22.38	-39.378	-4.4235
06/12/2025 11:48:58.277	0.941596	0.365024	0.142008	-1.61	-3.255	5.39	-22.6125	-39.3855	-4.0275
06/12/2025 11:48:58.297	0.939644	0.369416	0.14884	-2.975	-3.815	4.585	-22.4595	-39.222	-4.2705
06/12/2025 11:48:58.317	0.93208	0.376492	0.150548	-4.27	-3.78	3.5	-22.464	-38.907	-4.2
06/12/2025 11:48:58.337	0.926224	0.36722	0.145424	-5.81	-3.36	2.24	-22.3905	-38.664	-4.365
06/12/2025 11:48:58.357	0.925004	0.372344	0.145424	-6.545	-3.115	0.98	-22.8495	-38.8965	-4.356
06/12/2025 11:48:58.377	0.934764	0.368196	0.148108	-7.21	-2.485	-0.105	-22.5375	-39.1365	-4.4295
06/12/2025 11:48:58.397	0.9394	0.366488	0.144204	-7.84	-1.855	-0.945	-22.461	-39.0585	-4.4325
06/12/2025 11:48:58.417	0.94672	0.366488	0.1403	-9.52	-1.89	-1.365	-22.5255	-39.936	-4.2495
06/12/2025 11:48:58.437	0.944768	0.353556	0.137616	-11.165	-1.89	-2.1	-22.377	-39.537	-4.419
06/12/2025 11:48:58.457	0.937448	0.348432	0.134932	-12.04	-1.715	-3.85	-23.1495	-39.4455	-4.4175
06/12/2025 11:48:58.477	0.942328	0.34282	0.133468	-12.18	-1.715	-5.145	-22.842	-39.4545	-4.2615
06/12/2025 11:48:58.497	0.94306	0.336232	0.129808	-12.355	-0.98	-6.405	-22.299	-39.5355	-4.4985
06/12/2025 11:48:58.517	0.94672	0.333548	0.122976	-12.285	-0.56	-7.7	-22.299	-39.5355	-4.4985
06/12/2025 11:48:58.537	0.948916	0.321592	0.116388	-10.535	-0.105	-9.31	-22.917	-39.5325	-4.2585
06/12/2025 11:48:58.557	0.942572	0.318176	0.1098	-7.525	0.49	-10.99	-22.53	-39.786	-3.9375
06/12/2025 11:48:58.577	0.939888	0.322324	0.103456	-4.34	0.455	-12.285	-22.9875	-40.092	-4.0845
06/12/2025 11:48:58.597	0.939888	0.321592	0.097844	-3.465	-0.56	-12.635	-22.8285	-40.158	-4.6365
06/12/2025 11:48:58.617	0.93574	0.309148	0.087352	-4.515	-2.415	-12.145	-23.22	-40.0065	-4.164
06/12/2025 11:48:58.637	0.940376	0.305976	0.07808	-5.915	-4.935	-10.885	-22.296	-39.774	-4.4925
06/12/2025 11:48:58.657	0.959652	0.309148	0.078324	-6.86	-7.77	-8.33	-22.443	-40.335	-4.2375
06/12/2025 11:48:58.677	0.974536	0.306464	0.083936	-8.82	-10.465	-3.99	-22.9095	-40.173	-4.0815
06/12/2025 11:48:58.697	0.983564	0.299388	0.087108	-11.025	-13.23	0.735	-22.596	-40.3245	-4.4745
06/12/2025 11:48:58.717	0.980148	0.286212	0.085644	-12.6	-15.47	5.11	-22.3725	-39.942	-4.092
06/12/2025 11:48:58.737	0.98454	0.285968	0.091744	-12.285	-17.71	8.785	-22.752	-40.3335	-4.0785
06/12/2025 11:48:58.757	0.985516	0.298656	0.099064	-10.675	-18.62	12.11	-22.4505	-39.948	-3.8535
06/12/2025 11:48:58.777	0.976	0.301584	0.10248	-10.675	-19.53	16.45	-22.2105	-40.5015	-4.077
06/12/2025 11:48:58.797	0.98332	0.301096	0.099064	-11.69	-19.565	18.865	-22.686	-39.7065	-3.8595
06/12/2025 11:48:58.817	0.987712	0.293044	0.082228	-12.005	-19.565	20.79	-22.2255	-39.5505	-4.0245
06/12/2025 11:48:58.837	0.984296	0.289628	0.078324	-10.29	-18.445	21.805	-22.146	-39.888	-3.3825
06/12/2025 11:48:58.857	0.983564	0.294508	0.071004	-8.505	-17.745	22.015	-22.23	-39.237	-3.876
06/12/2025 11:48:58.877	0.987712	0.292556	0.068076	-7.49	-17.08	22.12	-22.23	-39.237	-3.876
06/12/2025 11:48:58.897	0.986492	0.296948	0.065636	-7.35	-16.24	22.19	-22.0785	-39.255	-3.3225
06/12/2025 11:48:58.917	0.986248	0.282796	0.053436	-7.595	-15.05	21.945	-22.23	-39.666	-2.757
06/12/2025 11:48:58.937	0.98698	0.269132	0.04514	-7	-13.3	20.93	-22.155	-39.252	-3.402
06/12/2025 11:48:58.957	1.000156	0.260104	0.037576	-4.725	-11.97	18.795	-22.0035	-39.1815	-3.168
06/12/2025 11:48:58.977	1.000644	0.256932	0.027328	-0.315	-9.765	15.995	-21.7095	-38.403	-2.796
06/12/2025 11:48:58.997	1.02724	0.263032	0.016104	4.305	-8.295	13.02	-21.786	-38.3205	-2.877
06/12/2025 11:48:59.017	1.036268	0.264008	0.001708	6.58	-6.51	10.22	-22.245	-38.6325	-2.787
06/12/2025 11:48:59.037	1.03944	0.277184	0.00732	4.27	-6.405	7.49	-21.8685	-38.085	-2.7255
06/12/2025 11:48:59.057	1.00528	0.277184	0.00244	-4.375	-6.3	5.705	-21.7875	-38.3295	-2.5605
06/12/2025 11:48:59.077	0.977708	0.245952	0.002928	-12.145	-8.435	4.48	-22.1805	-38.0145	-2.2515
06/12/2025 11:48:59.097	0.972828	0.19642	0.00976	-12.985	-10.64	6.055	-21.7125	-38.166	-2.724
06/12/2025 11:48:59.117	0.955992	0.159332	0.020496	-4.9	-11.515	9.625	-21.402	-38.4165	-2.481
06/12/2025 11:48:59.137	0.952332	0.149572	0.028792	7.91	-12.11	14.105	-21.399	-38.568	-2.7135
06/12/2025 11:48:59.157	0.93818	0.182024	0.030988	19.985	-11.9	19.075	-21.255	-38.0265	-2.3355
06/12/2025 11:48:59.177	0.932324	0.209596	0.032452	24.395	-12.145	23.87	-21.567	-37.704	-2.343
06/12/2025 11:48:59.197	0.937692	0.227652	0.035624	22.085	-13.195	27.335	-21.7245	-37.5495	-2.109
06/12/2025 11:48:59.217	0.956236	0.208864	-0.014884	17.815	-14.525	30.17	-21.4935	-37.551	-2.19
06/12/2025 11:48:59.237	1.003084	0.232044	-0.010492	11.41	-17.325	32.165	-21.4935	-37.551	-2.19
06/12/2025 11:48:59.257	1.024068	0.220088	-0.028792	4.585	-17.92	31.57	-21.6615	-36.942	-1.179
06/12/2025 11:48:59.277	1.01138	0.185928	-0.02806	0.035	-18.55	29.435	-21.276	-36.7725	-1.74
06/12/2025 11:48:59.297	1.016016	0.167384	-0.027084	0.77	-18.235	26.46	-21.27	-37.086	-1.8885
06/12/2025 11:48:59.317	1.006744	0.149084	-0.037088	4.62	-18.095	23.065	-20.9685	-36.783	-1.5825
06/12/2025 11:48:59.337	1.025532	0.157136	-0.046604	8.015	-18.095	20.58	-21.21	-36.234	-1.2015
06/12/2025 11:48:59.357	1.040416	0.157136	-0.062708	9.31	-17.605	19.04	-21.12	-37.11	-1.1775
06/12/2025 11:48:59.377	1.017968	0.130784	-0.07686	8.995	-17.045	19.075	-21.516	-36.4695	-1.1145
06/12/2025 11:48:59.397	1.032608	0.124928	-0.082228	7	-19.355	20.44	-21.372	-35.9295	-0.657
06/12/2025 11:48:59.417	1.017968	0.104432	-0.0915	2.94	-21.98	22.61	-20.9055	-36.18	-0.495
06/12/2025 11:48:59.437	1.01748	0.093452	-0.089548	1.12	-25.06	23.38	-20.838	-35.5425	-0.5925
06/12/2025 11:48:59.457	1.022604	0.065148	-0.09857599	0.35	-27.16	25.095	-20.6145	-35.163	-0.1305
06/12/2025 11:48:59.477	1.032608	0.055632	-0.11346	1.785	-28.98	27.545	-20.7705	-35.0835	-0.0525
06/12/2025 11:48:59.497	1.040416	0.062464	-0.117364	3.465	-29.82	30.03	-20.31	-35.1045	0.4185
06/12/2025 11:48:59.517	1.043344	0.052704	-0.115412	4.095	-30.31	32.375	-20.244	-34.392	0.477
06/12/2025 11:48:59.537	1.04188	0.033672	-0.127856	4.725	-30.555	34.51	-20.2395	-34.626	0.3255
06/12/2025 11:48:59.557	1.02968	0.015616	-0.154208	4.76	-30.695	35.63	-20.25	-34.1655	0.8655
06/12/2025 11:48:59.577	1.02968	-0.019764	-0.172752	4.83	-31.36	36.54	-20.25	-34.1655	0.8655
06/12/2025 11:48:59.597	1.06506	-0.031476	-0.201056	5.565	-32.375	38.71	-19.716	-33.777	0.8505
06/12/2025 11:48:59.617	1.090436	-0.03904	-0.2135	5.635	-33.635	40.985	-19.572	-33.15	1.0695
06/12/2025 11:48:59.637	1.090436	-0.059048	-0.236192	3.64	-33.915	43.715	-19.422	-33.0045	1.4595
06/12/2025 11:48:59.657	1.075308	-0.096624	-0.246928	2.66	-34.755	45.92	-19.1175	-32.601	1.05
06/12/2025 11:48:59.677	1.0492	-0.116632	-0.240828	2.835	-35.49	48.09	-19.119	-32.784	1.9245
06/12/2025 11:48:59.697	1.02358	-0.122976	-0.232776	1.925	-37.45	50.295	-18.51	-32.238	1.9065
06/12/2025 11:48:59.717	1.030168	-0.116388	-0.241804	-3.92	-40.845	54.46	-18.9015	-31.9215	2.136
06/12/2025 11:48:59.737	1.00284	-0.140788	-0.237656	-8.785	-43.085	57.4	-18.9015	-31.9215	2.136
06/12/2025 11:48:59.757	0.998448	-0.131272	-0.244488	-11.76	-45.255	60.235	-17.8335	-31.3155	2.5875
06/12/2025 11:48:59.777	1.0004	-0.144448	-0.260348	-12.74	-46.55	61.985	-17.532	-31.014	2.9715
06/12/2025 11:48:59.797	0.992348	-0.157868	-0.273524	-11.305	-47.635	63.315	-16.5315	-31.038	3.2835
06/12/2025 11:48:59.817	0.980392	-0.156892	-0.271328	-8.645	-47.775	63.21	-16.452	-31.1955	3.2085
06/12/2025 11:48:59.837	0.98088	-0.152256	-0.28548	-7.525	-47.635	61.25	-15.9165	-31.056	3.5955
06/12/2025 11:48:59.857	0.974048	-0.174704	-0.305976	-6.86	-47.075	57.995	-15.846	-30.579	3.5025
06/12/2025 11:48:59.877	0.977708	-0.212524	-0.342332	-3.325	-45.22	54.285	-15.318	-29.964	3.957
06/12/2025 11:48:59.897	0.995032	-0.219112	-0.385276	3.36	-42.105	50.05	-14.7735	-30.3795	4.281
06/12/2025 11:48:59.917	0.996008	-0.2623	-0.419192	11.235	-37.66	46.515	-14.472	-29.823	4.1055
06/12/2025 11:48:59.937	0.9577	-0.27938	-0.428708	22.085	-33.04	43.68	-14.472	-29.823	4.1055
06/12/2025 11:48:59.957	0.915976	-0.269132	-0.418216	31.36	-29.96	40.215	-14.322	-29.5935	4.335
06/12/2025 11:48:59.977	0.878644	-0.258396	-0.397232	33.95	-29.015	38.395	-14.4	-29.5905	4.257
06/12/2025 11:48:59.997	0.88694	-0.230336	-0.364536	30.66	-29.33	37.38	-14.1045	-28.8105	4.548
06/12/2025 11:49:00.017	0.857416	-0.234972	-0.364536	24.36	-28.945	36.12	-13.56	-28.968	4.2345
06/12/2025 11:49:00.037	0.82106	-0.27084	-0.357948	18.375	-29.68	34.72	-13.182	-28.581	4.3785
06/12/2025 11:49:00.057	0.821548	-0.276208	-0.356484	17.5	-29.715	32.585	-13.182	-28.581	4.3785
06/12/2025 11:49:00.077	0.826428	-0.278648	-0.35868	16.45	-28.875	30.415	-12.8115	-27.726	4.827
06/12/2025 11:49:00.097	0.823744	-0.297924	-0.35502	16.87	-27.055	27.02	-13.041	-27.714	4.5105
06/12/2025 11:49:00.117	0.811544	-0.315736	-0.360876	19.04	-24.29	23.66	-12.8865	-27.7155	4.5105
06/12/2025 11:49:00.137	0.792268	-0.317688	-0.360388	22.05	-21.14	19.39	-12.357	-27.0915	4.569
06/12/2025 11:49:00.157	0.787632	-0.323056	-0.352092	23.415	-17.815	15.715	-12.1275	-26.937	4.6425
06/12/2025 11:49:00.177	0.785436	-0.343308	-0.360144	23.485	-14.105	12.355	-12.1245	-27.1785	4.728
06/12/2025 11:49:00.197	0.786412	-0.371368	-0.378444	25.34	-9.695	9.73	-11.8245	-26.6295	4.7895
06/12/2025 11:49:00.217	0.782752	-0.3843	-0.393084	30.31	-4.48	7.525	-12.3645	-26.5365	4.632
06/12/2025 11:49:00.237	0.769088	-0.391132	-0.409676	35.385	0.035	4.865	-11.9835	-26.22	4.4625
06/12/2025 11:49:00.257	0.752496	-0.389424	-0.41602	37.135	2.73	3.605	-12.06	-26.301	4.5435
06/12/2025 11:49:00.277	0.763232	-0.373564	-0.40504	33.95	1.89	2.52	-11.8305	-26.0595	4.299
06/12/2025 11:49:00.297	0.784948	-0.374784	-0.377956	24.605	-0.525	1.715	-11.8305	-26.0595	4.299
06/12/2025 11:49:00.317	0.792268	-0.420656	-0.38064	14.805	-2.94	1.995	-12.4575	-25.5885	4.842
06/12/2025 11:49:00.337	0.800076	-0.447496	-0.397964	11.935	-4.585	2.485	-12.2235	-25.575	4.2075
06/12/2025 11:49:00.357	0.784704	-0.474336	-0.423096	17.255	-4.865	3.745	-12.384	-25.263	4.5165
06/12/2025 11:49:00.377	0.790072	-0.47824	-0.415532	20.44	-4.935	4.795	-12.384	-25.263	4.5165
06/12/2025 11:49:00.397	0.803248	-0.500444	-0.421876	21.07	-5.005	5.95	-12.003	-24.6975	3.945
06/12/2025 11:49:00.417	0.810812	-0.515084	-0.426512	20.65	-4.34	6.58	-11.7705	-24.864	4.1055
06/12/2025 11:49:00.437	0.803736	-0.531676	-0.416264	20.72	-3.745	7.455	-11.8455	-24.852	3.711
06/12/2025 11:49:00.457	0.793976	-0.521916	-0.399672	20.79	-3.675	8.47	-12.2325	-24.7665	3.711
06/12/2025 11:49:00.477	0.781532	-0.529724	-0.39162	17.43	-4.235	10.22	-11.7795	-24.138	3.69
06/12/2025 11:49:00.497	0.796416	-0.543632	-0.387228	13.335	-6.335	12.88	-11.928	-24.537	3.861
06/12/2025 11:49:00.517	0.792268	-0.527772	-0.363072	10.325	-6.965	15.19	-11.391	-24.4695	4.014
06/12/2025 11:49:00.537	0.789096	-0.51972	-0.353068	3.78	-8.645	17.465	-11.3175	-24.1515	3.9255
06/12/2025 11:49:00.557	0.784216	-0.54778	-0.364536	-4.445	-9.485	19.67	-11.0865	-23.9865	3.603
06/12/2025 11:49:00.577	0.767868	-0.612684	-0.391132	-8.925	-9.52	22.96	-11.0145	-23.838	3.9135
06/12/2025 11:49:00.597	0.738344	-0.628788	-0.391132	-7.42	-9.415	26.145	-10.6995	-24.153	3.684
06/12/2025 11:49:00.617	0.73444	-0.570716	-0.376736	-4.655	-9.905	29.225	-11.088	-23.991	3.7605
06/12/2025 11:49:00.637	0.745176	-0.5734	-0.382348	-7.07	-11.62	32.375	-10.701	-24.165	4.08
06/12/2025 11:49:00.657	0.745908	-0.587552	-0.396744	-10.605	-11.76	36.4	-10.701	-24.165	4.08
06/12/2025 11:49:00.677	0.754692	-0.621956	-0.422608	-10.08	-10.08	41.195	-10.4775	-23.61	3.984
06/12/2025 11:49:00.697	0.722728	-0.620248	-0.444324	-8.015	-9.1	43.505	-10.4775	-23.61	3.984
06/12/2025 11:49:00.717	0.713456	-0.579744	-0.437004	-8.645	-10.605	44.66	-9.627	-23.8635	4.065
06/12/2025 11:49:00.737	0.7137	-0.592676	-0.443592	-11.375	-12.985	44.38	-9.5535	-23.6265	4.0575
06/12/2025 11:49:00.757	0.720044	-0.576572	-0.44896	-15.12	-15.05	46.095	-9.627	-23.7795	3.9045
06/12/2025 11:49:00.777	0.675392	-0.60268	-0.436272	-13.475	-12.845	44.31	-9.3945	-23.949	4.146
06/12/2025 11:49:00.797	0.560468	-0.411628	-0.36844	-13.3	-10.64	46.025	-8.9295	-24.204	4.467
06/12/2025 11:49:00.817	0.683932	-0.567544	-0.424072	-23.555	-18.97	40.425	-9.012	-23.8005	4.2975
06/12/2025 11:49:00.837	0.70394	-0.62342	-0.46482	-25.165	-22.015	41.895	-8.6235	-24.051	4.539
06/12/2025 11:49:00.857	0.58194	-0.5673	-0.441396	-11.095	-9.52	36.61	-8.472	-23.976	4.6155
06/12/2025 11:49:00.877	0.595116	-0.497516	-0.409188	-8.19	-13.09	31.465	-7.932	-23.9055	4.611
06/12/2025 11:49:00.897	0.637084	-0.53924	-0.429196	-15.295	-15.12	29.785	-7.926	-24.387	4.782
06/12/2025 11:49:00.917	0.599264	-0.582672	-0.441152	-16.905	-11.55	28.245	-7.6995	-24.072	4.7715
06/12/2025 11:49:00.937	0.576084	-0.572912	-0.42944	-10.78	-8.68	23.905	-7.923	-24.711	5.028
06/12/2025 11:49:00.957	0.531188	-0.700036	-0.458964	-5.285	-8.085	19.425	-7.3905	-24.24	4.9335
06/12/2025 11:49:00.977	0.601704	-0.79422	-0.61976	-6.02	-10.29	12.285	-7.2345	-24.408	5.1735
06/12/2025 11:49:00.997	0.622688	-0.515328	-0.477996	12.25	0.56	14.595	-7.2345	-24.408	5.1735
06/12/2025 11:49:01.017	0.542412	-0.604388	-0.510692	4.41	-1.61	16.59	-7.7055	-23.763	5.079
06/12/2025 11:49:01.037	0.633424	-0.68564	-0.530944	-3.5	2.695	14.7	-7.3125	-24.156	4.6935
06/12/2025 11:49:01.057	0.656604	-0.640988	-0.5124	-5.845	11.55	13.055	-7.233	-24.315	4.698
06/12/2025 11:49:01.077	0.529968	-0.615856	-0.505324	-7.63	21.035	9.135	-7.161	-23.9145	4.527
06/12/2025 11:49:01.097	0.495076	-0.656848	-0.516304	-11.025	10.43	9.485	-7.47	-24.0825	5.0085
06/12/2025 11:49:01.117	0.48434	-0.686128	-0.508252	-8.75	1.085	13.825	-7.314	-24.0765	4.6905
06/12/2025 11:49:01.137	0.486536	-0.62708	-0.498492	1.015	-4.13	17.885	-7.626	-23.6655	4.365
06/12/2025 11:49:01.157	0.53192	-0.605364	-0.498004	1.225	-9.905	17.325	-7.0815	-24.1605	4.7715
06/12/2025 11:49:01.177	0.603168	-0.60878	-0.479216	-3.85	-10.185	13.37	-7.1565	-24.231	4.458
06/12/2025 11:49:01.197	0.568032	-0.626348	-0.482632	-8.155	-2.59	7.875	-7.0035	-24.3255	4.9335
06/12/2025 11:49:01.217	0.538996	-0.640744	-0.49532	-12.635	-0.07	3.535	-6.9285	-23.9985	4.5285
06/12/2025 11:49:01.237	0.520452	-0.663436	-0.498248	-11.655	0.385	2.415	-7.083	-23.997	4.608
06/12/2025 11:49:01.257	0.483852	-0.654652	-0.49166	-8.715	-0.105	4.165	-6.774	-23.9955	4.3695
06/12/2025 11:49:01.277	0.48434	-0.649528	-0.469212	-8.4	-3.255	6.685	-6.546	-23.934	4.8405
06/12/2025 11:49:01.297	0.521428	-0.632936	-0.486048	-5.67	-5.32	7.07	-6.927	-24.1635	4.77
06/12/2025 11:49:01.317	0.548756	-0.650748	-0.480192	-4.13	-3.045	5.425	-6.927	-24.1635	4.77
06/12/2025 11:49:01.337	0.511424	-0.686616	-0.495076	-5.46	0.455	3.85	-6.768	-24.57	5.0175
06/12/2025 11:49:01.357	0.531432	-0.695156	-0.51362	-6.755	0.98	2.94	-6.546	-23.9385	4.9995
06/12/2025 11:49:01.377	0.528504	-0.709308	-0.538508	-5.46	3.325	3.22	-6.6945	-24.3285	4.8525
06/12/2025 11:49:01.397	0.540216	-0.692228	-0.528016	-1.015	3.605	3.885	-6.303	-24.564	4.542
06/12/2025 11:49:01.417	0.516304	-0.682956	-0.527528	1.995	6.055	3.745	-6.153	-24.4995	5.013
06/12/2025 11:49:01.437	0.513864	-0.681004	-0.532652	1.54	5.075	3.5	-6.3105	-24.171	4.6875
06/12/2025 11:49:01.457	0.531188	-0.706868	-0.542656	2.975	4.9	3.395	-6.4575	-24.561	4.542
06/12/2025 11:49:01.477	0.525576	-0.672708	-0.543876	4.48	4.165	4.2	-6.384	-24.4095	4.7745
06/12/2025 11:49:01.497	0.522404	-0.670512	-0.531432	0.595	3.465	4.445	-6.4635	-24.159	4.3725
06/12/2025 11:49:01.517	0.524112	-0.643672	-0.530456	-1.645	2.485	4.41	-6.4635	-24.1635	4.53
06/12/2025 11:49:01.537	0.529968	-0.651724	-0.53924	-2.31	0.49	4.97	-5.9175	-24.651	4.6215
06/12/2025 11:49:01.557	0.542168	-0.655384	-0.518744	0.14	-2.205	5.355	-6.2325	-24.1725	4.6875
06/12/2025 11:49:01.577	0.5246	-0.635864	-0.509228	1.715	-3.01	4.41	-6.765	-24.549	4.3065
06/12/2025 11:49:01.597	0.545096	-0.649772	-0.519476	-1.47	-5.39	2.8	-6.3825	-24.315	4.218
06/12/2025 11:49:01.617	0.548024	-0.6527	-0.50996	-0.735	-5.81	3.325	-6.222	-24.708	3.9915
06/12/2025 11:49:01.637	0.519964	-0.609756	-0.495076	-3.99	-3.675	2.73	-6.222	-24.708	3.9915
06/12/2025 11:49:01.657	0.534116	-0.683932	-0.524356	-12.32	-4.095	2.31	-6.222	-24.708	3.9915
06/12/2025 11:49:01.677	0.54046	-0.69174	-0.529236	-12.005	-2.415	2.065	-6.0705	-24.639	4.305
06/12/2025 11:49:01.697	0.527284	-0.688568	-0.52826	-9.625	0	0.35	-6.069	-24.6345	4.1475
06/12/2025 11:49:01.717	0.532408	-0.6832	-0.542412	-8.33	1.085	-0.385	-6.3	-24.7155	4.308
06/12/2025 11:49:01.737	0.538264	-0.680272	-0.55144	-4.795	2.485	-0.35	-6.2925	-25.1055	4.083
06/12/2025 11:49:01.757	0.545096	-0.670024	-0.54168	-1.015	3.045	-1.19	-6.456	-24.468	4.065
06/12/2025 11:49:01.777	0.534848	-0.652456	-0.529236	-0.84	3.955	-2.94	-6.2205	-24.7845	3.915
06/12/2025 11:49:01.797	0.525088	-0.643428	-0.537288	-4.55	5.04	-4.095	-6.1425	-24.867	3.996
06/12/2025 11:49:01.817	0.50752	-0.660264	-0.542656	-6.58	4.48	-3.605	-6.3735	-24.867	4.077
06/12/2025 11:49:01.837	0.50996	-0.66368	-0.541924	-4.76	2.905	-2.38	-6.225	-24.558	4.3035
