timestamp,probability,energy,frequency,Q_energies
9.966810881203878,0.46174723,0.02716123827389274,0.8,0.0
10.966825350889886,0.62458134,0.04057777567354387,2.4000000000000004,0.0
11.966839820575895,0.64065063,0.058336333351309125,2.4000000000000004,0.0
12.966854290261903,0.68114,0.06879861188875992,1.1,0.0
13.96686875994791,0.7199367,0.07322295703665367,1.1,0.0
14.966883229633918,0.7725764,0.07327340708642797,1.1,0.0
15.966897699319926,0.736983,0.07445616449929247,1.1,0.0
16.966912169005933,0.7869733,0.07414087549675086,1.1,0.0
17.96692663869194,0.73865974,0.07404812139582104,1.1,0.0
18.96694110837795,0.7780619,0.06991616681973524,1.1,0.0
19.966955578063956,0.7386037,0.0691652236879958,1.1,0.0
20.966970047749967,0.73206776,0.06227943131586169,1.1,0.0
21.966984517435975,0.77081984,0.04688745050196368,0.8,0.0
22.966998987121983,0.7734725,0.029728851120847707,1.6,0.0
23.96701345680799,0.6519772,0.017737059610887708,2.9000000000000004,0.0
24.967027926493998,0.45469412,0.01769535098871552,2.9000000000000004,0.0
25.967042396180005,0.30453432,0.011827597331474872,0.2,0.0
26.967056865866013,0.410431,0.01136809138098347,0.1,0.0
27.96707133555202,0.47598204,0.011193285222777509,0.1,0.0
28.96708580523803,0.6245988,0.01139178066040797,0.1,0.0
29.967100274924036,0.6291816,0.012045243301565898,0.1,0.0
30.967114744610043,0.37539315,0.013853979945587186,0.1,0.0
31.96712921429605,0.27986622,0.014042035124397601,0.1,0.0
32.96714368398206,0.47382635,0.012386270490488452,0.1,0.0
33.967158153668066,0.6431383,0.011891738876815284,0.1,0.0
34.967172623354074,0.73261845,0.023561969192873067,0.1,0.0
35.96718709304008,0.78149694,0.03596684036029817,0.8,0.0
36.96720156272609,0.72338074,0.03607109015803555,0.8,0.0
37.9672160324121,0.6463696,0.03607739004116802,0.8,0.0
38.96723050209811,0.58023006,0.03602475268387051,0.8,0.0
39.96724497178412,0.5486176,0.03579786151743535,0.8,0.0
40.96725944147013,0.5149436,0.03516269113622779,0.9,0.0
41.967273911156134,0.76600814,0.03511439770888895,0.8,0.0
42.96728838084214,0.7001029,0.035338995727594226,0.9,0.0
43.96730285052815,0.7916428,0.03529518770774656,0.9,0.0
44.96731732021416,0.3609577,0.027718996235624856,0.9,0.0
45.967331789900165,0.44889158,0.0077831316502484146,0.1,0.0
46.96734625958617,0.27378172,0.007387190628935485,0.1,0.0
47.96736072927218,0.25077727,0.007372082158246841,0.1,0.0
48.96737519895819,0.29057333,0.00817834112935419,0.1,0.0
49.967389668644195,0.051657397,0.00899988932089886,0.1,0.0
50.9674041383302,0.08178895,0.008871275159400394,0.1,0.0
51.96741860801621,0.30955738,0.008407382390531562,0.1,0.0
52.96743307770222,0.34616855,0.007043317336886249,0.1,0.0
53.967447547388225,0.35841596,0.007110885286659885,0.1,0.0
54.96746201707423,0.39331168,0.007040064359522222,0.1,0.0
55.96747648676024,0.5344237,0.00689092328400836,0.1,0.0
56.96749095644625,0.59496105,0.006608389670930393,0.1,0.0
57.967505426132256,0.73849523,0.0062161667287577455,1.7000000000000002,0.0
58.96751989581826,0.63573027,0.004415712332678144,1.7000000000000002,0.0
59.96753436550427,0.51795185,0.002872411841833829,6.1000000000000005,0.0
60.96754883519028,0.50205404,0.004511973905082822,0.2,0.0
61.96756330487629,0.83378947,0.021296478977782186,0.6000000000000001,0.0
62.9675777745623,0.70360184,0.029305174843089664,0.6000000000000001,0.0
63.96759224424831,0.7077581,0.03378775831343492,0.5,0.0
64.96760671393432,0.59138876,0.038177618824980046,0.5,0.0
65.96762118362032,0.5213124,0.0382227708145466,0.5,0.0
66.96763565330633,0.52047724,0.0382277631465382,0.5,0.0
67.96765012299234,0.5732973,0.038228353537304915,0.5,0.0
68.96766459267835,0.4916451,0.03823143073189229,0.5,0.0
69.96767906236435,0.64162433,0.03825692035611653,0.5,0.0
70.96769353205036,0.41083774,0.03813414024777455,0.6000000000000001,0.0
71.96770800173637,0.6778086,0.03195375342337852,5.9,0.0
72.96772247142238,0.78136337,0.024873986517876735,5.800000000000001,0.0
73.96773694110838,0.8100024,0.01833003517345854,6.2,0.0
74.96775141079439,0.6014476,0.0043946850798847565,3.8000000000000003,0.0
75.9677658804804,0.6149963,0.004000410390462647,10.9,0.0
76.96778035016641,0.62480664,0.004128161926662007,5.1000000000000005,0.0
77.96779481985241,0.71834433,0.004351041907808769,5.1000000000000005,0.0
78.96780928953842,0.71640176,0.004712101331747572,3.6,0.0
79.96782375922443,0.635413,0.00459580097243962,3.5,0.0
80.96783822891044,0.69596916,0.0053683419405692965,14.600000000000001,0.0
81.96785269859645,0.56397027,0.005455487202024076,3.5,0.0
82.96786716828245,0.5932178,0.005642234538924157,3.5,0.0
83.96788163796846,0.6759759,0.013071637358970321,2.8000000000000003,0.0
84.96789610765447,0.5612445,0.033513921625963596,1.1,0.0
85.96791057734048,0.5150806,0.03638867728190624,1.0,0.0
86.96792504702648,0.5002529,0.03753533568804542,1.0,0.0
87.96793951671249,0.45405936,0.038976320824230644,1.0,0.0
88.9679539863985,0.479863,0.04244608301653856,0.9,0.0
89.9679684560845,0.52660567,0.04514158653512721,1.2000000000000002,0.0
90.96798292577051,0.3792207,0.04692885070305282,1.2000000000000002,0.0
91.96799739545652,0.32369572,0.04709558762320185,0.2,0.0
92.96801186514253,0.250225,0.04726397641778597,0.2,0.0
93.96802633482854,0.23831648,0.046118819072771336,0.2,0.0
94.96804080451454,0.5669145,0.03472516088787592,0.2,0.0
95.96805527420055,0.46739703,0.0364403550876316,0.2,0.0
96.96806974388657,0.4812275,0.03921405775652728,0.5,0.0
97.96808421357258,0.4720604,0.04016550482557225,0.5,0.0
98.96809868325859,0.3689172,0.037191888363544354,0.8,0.0
99.9681131529446,0.30681226,0.035447016458735416,0.7000000000000001,0.0
100.9681276226306,0.24631011,0.034191168037298096,0.7000000000000001,0.0
101.96814209231661,0.26482353,0.03566182319930136,0.7000000000000001,0.0
102.96815656200262,0.41482663,0.03623846541811326,1.7000000000000002,0.0
103.96817103168863,0.43853644,0.03758452776641351,1.7000000000000002,0.0
104.96818550137463,0.48769435,0.03782529656902617,1.7000000000000002,0.0
105.96819997106064,0.44961017,0.03556754047663881,1.3,0.0
106.96821444074665,0.47872716,0.031966712910339375,1.7000000000000002,0.0
107.96822891043266,0.45707586,0.029531083077577916,2.7,0.0
108.96824338011866,0.47853753,0.030016118047409918,2.7,0.0
109.96825784980467,0.36579287,0.031792495567744467,2.7,0.0
110.96827231949068,0.3341511,0.03437096785146165,2.7,0.0
111.96828678917669,0.5611136,0.03515164119254924,1.7000000000000002,0.0
112.9683012588627,0.34116596,0.036679102655251726,2.7,0.0
113.9683157285487,0.46041748,0.03817192045763481,2.7,0.0
114.96833019823471,0.46324787,0.03825028564868833,2.7,0.0
115.96834466792072,0.37406963,0.03732252694868205,5.300000000000001,0.0
116.96835913760673,0.27849138,0.038119574908760855,5.300000000000001,0.0
117.96837360729273,0.27589273,0.03927756806043223,5.300000000000001,0.0
118.96838807697874,0.2828715,0.042576039825185354,5.5,0.0
119.96840254666475,0.24096636,0.04174892433773459,0.7000000000000001,0.0
120.96841701635076,0.30279517,0.03901298059341591,0.7000000000000001,0.0
121.96843148603676,0.19325274,0.03886507164343186,6.7,0.0
122.96844595572277,0.37236917,0.03701965358446627,2.9000000000000004,0.0
123.96846042540878,0.40955928,0.03420764339797307,2.0,0.0
124.96847489509479,0.4578073,0.034644942773897174,4.2,0.0
125.9684893647808,0.43637633,0.03412792749445583,1.9000000000000001,0.0
126.9685038344668,0.5628233,0.032855287383442594,1.9000000000000001,0.0
127.96851830415281,0.5394826,0.03191956470398406,2.1,0.0
128.96853277383883,0.69866735,0.029687433622225694,2.1,0.0
129.96854724352482,0.5902904,0.028570292540397647,2.1,0.0
130.96856171321085,0.5364842,0.03135869752277448,1.8,0.0
131.96857618289684,0.5560999,0.030307146944720947,1.8,0.0
132.96859065258286,0.47448474,0.030692896832764573,6.0,0.0
133.96860512226885,0.65407944,0.03177042783300309,1.3,0.0
134.96861959195488,0.35494283,0.031958292596285506,1.3,0.0
135.96863406164087,0.2909572,0.03290827825930575,1.9000000000000001,0.0
136.9686485313269,0.244185,0.03248062648796185,5.9,0.0
137.96866300101289,0.4522364,0.031109616051602725,5.9,0.0
138.9686774706989,0.34543046,0.027138975664121937,6.9,0.0
139.9686919403849,0.33355704,0.027337029960783937,6.9,0.0
140.96870641007092,0.38925302,0.02499299352019438,1.8,0.0
141.96872087975692,0.3498731,0.024487961711929875,5.0,0.0
142.96873534944294,0.5032305,0.025562426019316267,1.8,0.0
143.96874981912893,0.27851468,0.024425111480214614,6.0,0.0
144.96876428881495,0.2535304,0.02473524776566414,5.800000000000001,0.0
145.96877875850095,0.6522692,0.029440192207987492,5.9,0.0
146.96879322818697,0.5194298,0.030162794095775766,5.9,0.0
147.96880769787296,0.52929187,0.03388639421464025,1.5,0.0
148.96882216755898,0.31292075,0.03815631525963667,1.5,0.0
149.96883663724498,0.45712742,0.038411930881374665,1.5,0.0
150.968851106931,0.3818108,0.03789549133333844,1.5,0.0
151.968865576617,0.3284826,0.03765384140413703,1.5,0.0
152.968880046303,0.31119004,0.03646859350369746,1.6,0.0
153.968894515989,0.30133325,0.03604510387940752,1.6,0.0
154.96890898567503,0.29647934,0.03491506849328555,1.6,0.0
155.96892345536102,0.39669126,0.030326174364650262,3.3000000000000003,0.0
156.96893792504704,0.47030565,0.029779979892538815,3.3000000000000003,0.0
157.96895239473304,0.50073993,0.025123399299681205,4.2,0.0
158.96896686441906,0.4407982,0.018574050381406453,2.6,0.0
159.96898133410505,0.5926955,0.018726207591386608,4.6000000000000005,0.0
160.96899580379107,0.44819966,0.020973281260303036,4.6000000000000005,0.0
161.96901027347707,0.45749402,0.02180606561323934,4.6000000000000005,0.0
162.9690247431631,0.43553406,0.02225164693988266,4.6000000000000005,0.0
163.96903921284908,0.3405858,0.023846163249605347,4.800000000000001,0.0
164.9690536825351,0.43902788,0.025775103982259073,4.5,0.0
165.9690681522211,0.26034844,0.026868182114187518,2.2,0.0
