timestamp,probability,energy,frequency
19.96750052290316,0.7403147,0.09825938006678214,1.5
20.96758418740849,0.81856894,0.09861761062152334,1.5
21.967667851913824,0.6808026,0.10037029991024923,1.5
22.967751516419156,0.7890247,0.10063237084560937,1.5
23.96783518092449,0.7587574,0.10257795014674119,1.5
24.967918845429825,0.7995845,0.09900483808736761,1.5
25.968002509935157,0.64037627,0.1012674552016531,1.4000000000000001
26.96808617444049,0.7405573,0.10298811757101556,1.5
27.968169838945826,0.71544206,0.10081354887127605,1.5
28.96825350345116,0.7837011,0.10666169638623814,1.5
29.96833716795649,0.75169206,0.10812721822218328,1.5
30.968420832461824,0.8158599,0.1085992751006551,1.5
31.96850449696716,0.79628617,0.10727668145759438,1.5
32.968588161472496,0.84209555,0.10401428065615506,1.5
33.96867182597782,0.80181,0.10828274857295972,0.8
34.96875549048316,0.88808393,0.10706969371226671,0.8
35.968839154988494,0.79200965,0.11114968626970424,1.5
36.96892281949383,0.8047035,0.1158006139729879,1.5
37.96900648399916,0.77001566,0.11581428429152661,1.5
38.96909014850449,0.82734394,0.11472767785554658,1.5
39.96917381300983,0.80521727,0.1129020203506711,1.5
40.96925747751516,0.8288886,0.11430287048941648,1.4000000000000001
41.9693411420205,0.80757624,0.11383149090977787,1.5
42.96942480652583,0.8534178,0.12127645354927993,1.5
43.96950847103116,0.7961016,0.11921950827919243,1.5
44.969592135536494,0.91166836,0.12771262618968404,1.5
45.96967580004183,0.88206035,0.1240701915950375,1.5
46.96975946454716,0.8894721,0.12514981294812794,1.5
47.96984312905249,0.9238006,0.1262148570495769,1.5
48.969926793557825,0.9190128,0.127802214867646,1.5
49.970010458063165,0.93886065,0.13105831895366873,2.9000000000000004
50.9700941225685,0.9415418,0.13173887230662393,2.9000000000000004
51.97017778707383,0.9119313,0.12981899132344354,2.9000000000000004
52.97026145157916,0.9194868,0.131271716699692,1.5
53.970345116084495,0.90627104,0.12740200719765055,1.5
54.97042878058983,0.8974329,0.12313586794662361,1.5
55.97051244509516,0.88289434,0.12055880425457705,1.5
56.97059610960049,0.83688277,0.1253414023336966,1.5
57.97067977410583,0.8687014,0.13108078524491368,1.5
58.970763438611165,0.8638923,0.1329689625250481,1.5
59.9708471031165,0.8701166,0.13572075931643693,1.5
60.97093076762183,0.81413597,0.13458609919119982,1.5
61.97101443212716,0.8632199,0.13787832933234628,1.5
62.971098096632495,0.84319955,0.13240279591159998,1.5
63.97118176113783,0.82649446,0.13493593571392373,1.5
64.97126542564317,0.84708184,0.13700093198066718,1.5
65.9713490901485,0.8322342,0.1388530668051067,1.5
66.97143275465383,0.81307125,0.1357977087133643,1.5
67.97151641915917,0.8196363,0.12705677474167626,1.5
68.9716000836645,0.8230045,0.1235097178308787,1.5
69.97168374816982,0.8311423,0.12009035176379118,1.5
70.97176741267516,0.85302705,0.12853836377921748,1.5
71.9718510771805,0.8986463,0.1318305256570374,1.5
72.97193474168583,0.8945475,0.13661563689700415,1.5
73.97201840619117,0.91268414,0.14013664198867062,1.5
74.9721020706965,0.8977027,0.14574237326765765,1.5
75.97218573520183,0.9292621,0.15341090528538573,1.5
76.97226939970716,0.89877224,0.1561208126756903,1.5
77.9723530642125,0.9573368,0.1600771753370377,1.5
78.97243672871784,0.95184356,0.1700297657160303,1.5
79.97252039322316,0.95987666,0.177334716976528,1.5
80.9726040577285,0.9251412,0.17554502774022554,1.5
81.97268772223383,0.9582308,0.17245575075347983,1.5
82.97277138673917,0.9456108,0.17015127644104278,1.5
83.9728550512445,0.96176,0.1693210473091477,1.5
84.97293871574983,0.9446286,0.16925278862970838,1.5
85.97302238025517,0.9335948,0.16566067364144887,1.5
86.9731060447605,0.8815269,0.15827433420815182,1.5
87.97318970926584,0.89472866,0.1615007300302233,2.9000000000000004
88.97327337377116,0.82801074,0.1496768267674853,2.9000000000000004
89.9733570382765,0.8670542,0.1449211270435789,1.4000000000000001
90.97344070278183,0.8659234,0.1426710120820762,1.4000000000000001
91.97352436728717,0.84061396,0.1410655761213069,1.4000000000000001
92.9736080317925,0.85809726,0.1448630455626086,1.4000000000000001
93.97369169629783,0.8158396,0.14766767839390782,1.4000000000000001
94.97377536080317,0.86803,0.14158808926616287,1.4000000000000001
95.9738590253085,0.8718263,0.14249559462844558,1.4000000000000001
96.97394268981384,0.8751297,0.14492547998538444,1.4000000000000001
97.97402635431916,0.8619118,0.13885818323440952,1.4000000000000001
98.9741100188245,0.8614261,0.13833129475234845,1.4000000000000001
99.97419368332983,0.88207376,0.13561199275010777,1.4000000000000001
