timestamp,probability,energy,frequency
0.0,0.8006595,0.005163623360205268,0.1
1.000084512993873,0.76906675,0.005150021253057221,0.1
2.000169025987746,0.78236896,0.004812537367188207,0.1
3.0002535389816187,0.79758036,0.004473588808614506,0.1
4.000338051975492,0.8176254,0.004133341565210751,0.1
5.000422564969364,0.52432436,0.03485503366985181,0.1
6.0005070779632375,0.41273132,0.06475092032180997,2.6
7.000591590957111,0.5484388,0.08707463682282232,2.1
8.000676103950983,0.57082087,0.09506254764782973,2.1
9.000760616944856,0.40754652,0.10689125775891677,2.1
10.000845129938728,0.7589455,0.12246399178860311,2.1
11.000929642932602,0.89935297,0.12949233304322882,2.1
12.001014155926475,0.859585,0.13793350003319213,2.1
13.001098668920347,0.8724709,0.1469417148798788,2.1
14.001183181914222,0.8178632,0.15992762155098214,2.1
15.001267694908094,0.8543894,0.161473885070593,2.1
16.001352207901967,0.87730575,0.1603838788083491,2.1
17.00143672089584,0.88783336,0.163217167455942,2.1
18.00152123388971,0.8635827,0.1670655199014097,2.1
19.001605746883584,0.8254152,0.1676630603123357,2.1
20.001690259877456,0.88098776,0.16690662215545907,2.1
21.001774772871332,0.8739284,0.167793471058946,2.1
22.001859285865205,0.8396442,0.16715482791923197,2.1
23.001943798859077,0.85133237,0.1660450388887996,2.1
24.00202831185295,0.86972564,0.1627652193058374,2.1
25.002112824846822,0.84929913,0.16148539309053705,2.1
26.002197337840695,0.8448717,0.16232287892758476,0.7000000000000001
27.002281850834567,0.8937806,0.15813347122156232,2.2
28.002366363828443,0.8732673,0.1587533679677331,2.2
29.002450876822316,0.8722318,0.1625775395601945,2.3000000000000003
30.002535389816188,0.9043185,0.16082730293543845,2.3000000000000003
31.00261990281006,0.88871324,0.16048937557924334,2.3000000000000003
32.00270441580393,0.8954842,0.1662567093338223,2.3000000000000003
33.002788928797806,0.9129922,0.16663104736035575,2.3000000000000003
34.00287344179168,0.91779613,0.1696282098343736,2.2
35.00295795478555,0.86774516,0.17491238380916152,2.2
36.00304246777942,0.909345,0.18098426460717146,2.2
37.003126980773295,0.89255446,0.18122668242721213,2.2
38.00321149376717,0.89709854,0.1811547734603529,2.2
39.00329600676104,0.90358233,0.18360709203801434,2.2
40.00338051975491,0.8737205,0.1856581888297706,2.2
41.00346503274879,0.91730237,0.18280294387251575,2.2
42.003549545742665,0.86219275,0.17681360997482493,2.2
43.00363405873654,0.8662884,0.17987437733961367,2.2
44.00371857173041,0.8646837,0.18073202873982494,2.2
45.00380308472428,0.8917291,0.18050486649762162,2.2
46.003887597718155,0.88674736,0.17409860400428945,2.2
47.00397211071203,0.9073267,0.17807778101251226,2.2
48.0040566237059,0.9168124,0.17489398356585467,2.2
49.00414113669977,0.9001032,0.1731704281497365,2.2
50.004225649693645,0.9182272,0.17698331533914308,2.2
51.00431016268752,0.8853696,0.1855534843637387,2.2
52.00439467568139,0.9240566,0.1952077060896689,2.2
53.00447918867526,0.8809123,0.19340172743641432,2.2
54.004563701669134,0.9161817,0.1930671412688028,2.2
55.00464821466301,0.8769724,0.19801119481675547,2.2
56.00473272765689,0.89986897,0.20367422707984884,2.2
57.00481724065076,0.8615622,0.20243705504182885,2.2
58.00490175364463,0.8876987,0.20789690186200002,2.2
